,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
725,Jordan,0.0,50.6,101.2,151.8,202.4,253.0,310.8,368.6,426.4,484.2,542.0,512.4,482.8,453.2,423.6,394.0,457.4,520.8,584.2,647.6,711.0,754.2,797.4,840.6,883.8,927.0,986.2,1045.4,1104.6,1163.8,1223.0,United Kingdom,4050.0
726,Kenya,16290.0,17731.8,19173.6,20615.4,22057.2,23499.0,25152.2,26805.4,28458.6,30111.8,31765.0,33609.4,35453.8,37298.2,39142.6,40987.0,42279.8,43572.6,44865.4,46158.2,47451.0,48536.8,49622.6,50708.4,51794.2,52880.0,55709.0,58538.0,61367.0,64196.0,67025.0,United Kingdom,279897.0
727,Korea,0.0,113.6,227.2,340.79999999999995,454.4,568.0,697.8,827.6,957.4000000000001,1087.2,1217.0,1181.2,1145.4,1109.6,1073.8,1038.0,1551.0,2064.0,2577.0,3090.0,3603.0,3935.4,4267.8,4600.2,4932.6,5265.0,5638.2,6011.4,6384.6,6757.8,7131.0,United Kingdom,18822.0
728,Kuwait,0.0,53.2,106.4,159.60000000000002,212.8,266.0,326.8,387.6,448.4,509.2,570.0,589.4,608.8,628.2,647.6,667.0,785.4,903.8,1022.2,1140.6,1259.0,1326.6,1394.2,1461.8,1529.4,1597.0,1696.6,1796.2,1895.8,1995.4,2095.0,United Kingdom,6454.0
729,Latvia,0.0,34.0,68.0,102.0,136.0,170.0,209.0,248.0,287.0,326.0,365.0,405.6,446.2,486.8,527.4,568.0,647.2,726.4,805.6,884.8,964.0,996.6,1029.2,1061.8,1094.4,1127.0,1191.0,1255.0,1319.0,1383.0,1447.0,United Kingdom,4641.0
730,Lebanon,0.0,198.2,396.4,594.5999999999999,792.8,991.0,1217.6,1444.2,1670.8,1897.4,2124.0,2127.2,2130.4,2133.6,2136.8,2140.0,2396.6,2653.2,2909.8,3166.4,3423.0,3556.0,3689.0,3822.0,3955.0,4088.0,4326.8,4565.6,4804.4,5043.2,5282.0,United Kingdom,18048.0
731,Liberia,0.0,20.0,40.0,60.0,80.0,100.0,122.8,145.6,168.4,191.2,214.0,236.0,258.0,280.0,302.0,324.0,351.0,378.0,405.0,432.0,459.0,467.6,476.2,484.8,493.4,502.0,528.2,554.4,580.6,606.8,633.0,United Kingdom,2232.0
732,Libya,397.0,521.2,645.4,769.6,893.8,1018.0,1160.4,1302.8,1445.2,1587.6,1730.0,1743.0,1756.0,1769.0,1782.0,1795.0,1971.0,2147.0,2323.0,2499.0,2675.0,2784.6,2894.2,3003.8,3113.4,3223.0,3413.2,3603.4,3793.6,3983.8,4174.0,United Kingdom,15012.0
733,Lithuania,0.0,40.6,81.2,121.80000000000001,162.4,203.0,249.0,295.0,341.0,387.0,433.0,476.6,520.2,563.8,607.4,651.0,734.8,818.6,902.4,986.2,1070.0,1116.8,1163.6,1210.4,1257.2,1304.0,1381.8,1459.6,1537.4,1615.2,1693.0,United Kingdom,5354.0
734,Macedonia,0.0,14.4,28.8,43.2,57.6,72.0,88.6,105.2,121.80000000000001,138.4,155.0,170.8,186.6,202.4,218.2,234.0,290.4,346.8,403.2,459.6,516.0,548.0,580.0,612.0,644.0,676.0,719.8,763.6,807.4,851.2,895.0,United Kingdom,2548.0
735,Malawi,1230.0,1355.8,1481.6,1607.4,1733.2,1859.0,2003.0,2147.0,2291.0,2435.0,2579.0,2766.6,2954.2,3141.8,3329.4,3517.0,3650.4,3783.8,3917.2,4050.6,4184.0,4282.4,4380.8,4479.2,4577.6,4676.0,4927.2,5178.4,5429.6,5680.8,5932.0,United Kingdom,23977.0
736,Malaysia,8601.0,8987.2,9373.4,9759.6,10145.8,10532.0,11007.4,11482.8,11958.2,12433.6,12909.0,11925.8,10942.6,9959.4,8976.2,7993.0,9873.4,11753.8,13634.2,15514.6,17395.0,18620.2,19845.4,21070.6,22295.8,23521.0,25082.6,26644.2,28205.8,29767.4,31329.0,United Kingdom,112280.0
737,Malta,5278.0,5619.6,5961.2,6302.8,6644.4,6986.0,7376.4,7766.8,8157.2,8547.6,8938.0,9468.0,9998.0,10528.0,11058.0,11588.0,11647.0,11706.0,11765.0,11824.0,11883.0,12062.4,12241.8,12421.2,12600.6,12780.0,13429.8,14079.6,14729.4,15379.2,16029.0,United Kingdom,73482.0
738,Mauritius,5176.0,5299.8,5423.6,5547.4,5671.2,5795.0,5942.0,6089.0,6236.0,6383.0,6530.0,6621.4,6712.8,6804.2,6895.6,6987.0,7376.0,7765.0,8154.0,8543.0,8932.0,9272.0,9612.0,9952.0,10292.0,10632.0,11250.4,11868.8,12487.2,13105.6,13724.0,United Kingdom,57776.0
739,Mexico,0.0,58.4,116.8,175.2,233.6,292.0,359.0,426.0,493.0,560.0,627.0,584.4,541.8,499.2,456.6,414.0,643.4,872.8,1102.2,1331.6,1561.0,1707.8,1854.6,2001.4,2148.2,2295.0,2458.8,2622.6,2786.4,2950.2,3114.0,United Kingdom,8303.0
740,Morocco,1852.0,1915.4,1978.8,2042.2,2105.6,2169.0,2239.2,2309.4,2379.6,2449.8,2520.0,2809.6,3099.2,3388.8,3678.4,3968.0,4149.4,4330.8,4512.2,4693.6,4875.0,4919.8,4964.6,5009.4,5054.2,5099.0,5347.2,5595.4,5843.6,6091.8,6340.0,United Kingdom,26823.0
741,Mozambique,0.0,42.6,85.2,127.80000000000001,170.4,213.0,261.8,310.6,359.4,408.2,457.0,531.0,605.0,679.0,753.0,827.0,873.0,919.0,965.0,1011.0,1057.0,1070.4,1083.8,1097.2,1110.6,1124.0,1180.2,1236.4,1292.6,1348.8,1405.0,United Kingdom,5083.0
742,Myanmar,4023.0,3910.8,3798.6,3686.4,3574.2,3462.0,3336.6,3211.2,3085.8,2960.4,2835.0,2853.8,2872.6,2891.4,2910.2,2929.0,3012.0,3095.0,3178.0,3261.0,3344.0,3455.6,3567.2,3678.8,3790.4,3902.0,4123.6,4345.2,4566.8,4788.4,5010.0,United Kingdom,25505.0
743,Nepal,0.0,72.8,145.6,218.39999999999998,291.2,364.0,446.8,529.6,612.4,695.2,778.0,882.0,986.0,1090.0,1194.0,1298.0,1445.0,1592.0,1739.0,1886.0,2033.0,2043.6,2054.2,2064.8,2075.4,2086.0,2184.6,2283.2,2381.8,2480.4,2579.0,United Kingdom,9138.0
744,Netherlands,3535.0,3830.6,4126.2,4421.8,4717.4,5013.0,5364.4,5715.8,6067.2,6418.6,6770.0,6747.6,6725.2,6702.8,6680.4,6658.0,7538.8,8419.6,9300.4,10181.2,11062.0,11772.4,12482.8,13193.2,13903.6,14614.0,15563.6,16513.2,17462.8,18412.4,19362.0,United Kingdom,67014.0
745,New Zealand,5401.0,5869.6,6338.2,6806.8,7275.4,7744.0,8293.8,8843.6,9393.4,9943.2,10493.0,10194.0,9895.0,9596.0,9297.0,8998.0,11285.8,13573.6,15861.400000000001,18149.2,20437.0,21742.4,23047.8,24353.2,25658.6,26964.0,28713.6,30463.2,32212.8,33962.4,35712.0,United Kingdom,115749.0
746,Nigeria,4744.0,5310.8,5877.6,6444.4,7011.2,7578.0,8235.6,8893.2,9550.8,10208.4,10866.0,11003.8,11141.6,11279.4,11417.2,11555.0,14533.4,17511.8,20490.2,23468.6,26447.0,28216.4,29985.8,31755.2,33524.6,35294.0,37608.6,39923.2,42237.8,44552.4,46867.0,United Kingdom,143351.0
747,Norway,1474.0,1478.0,1482.0,1486.0,1490.0,1494.0,1501.2,1508.4,1515.6,1522.8,1530.0,1531.0,1532.0,1533.0,1534.0,1535.0,1879.2,2223.4,2567.6,2911.8,3256.0,3510.8,3765.6,4020.4,4275.2,4530.0,4838.4,5146.8,5455.2,5763.6,6072.0,United Kingdom,19891.0
748,Occupied Palestinian Territory,0.0,67.8,135.6,203.39999999999998,271.2,339.0,416.4,493.8,571.2,648.6,726.0,708.2,690.4,672.6,654.8,637.0,658.0,679.0,700.0,721.0,742.0,775.6,809.2,842.8,876.4,910.0,964.6,1019.2,1073.8,1128.4,1183.0,United Kingdom,4537.0
749,Pakistan,52207.0,52755.2,53303.4,53851.6,54399.8,54948.0,55503.8,56059.6,56615.4,57171.2,57727.0,67141.8,76556.6,85971.4,95386.2,104801.0,106315.0,107829.0,109343.0,110857.0,112371.0,112539.6,112708.2,112876.8,113045.4,113214.0,118391.4,123568.8,128746.2,133923.6,139101.0,United Kingdom,634369.0
750,Peru,0.0,62.2,124.4,186.60000000000002,248.8,311.0,382.6,454.2,525.8,597.4,669.0,658.0,647.0,636.0,625.0,614.0,769.8,925.6,1081.4,1237.2,1393.0,1500.0,1607.0,1714.0,1821.0,1928.0,2058.8,2189.6,2320.4,2451.2,2582.0,United Kingdom,7497.0
751,Philippines,2123.0,2352.0,2581.0,2810.0,3039.0,3268.0,3538.4,3808.8,4079.2,4349.6,4620.0,5081.4,5542.8,6004.2,6465.6,6927.0,8794.2,10661.4,12528.6,14395.8,16263.0,17647.8,19032.6,20417.4,21802.2,23187.0,24798.2,26409.4,28020.6,29631.8,31243.0,United Kingdom,87631.0
752,Poland,30584.0,29409.8,28235.6,27061.4,25887.2,24713.0,23395.4,22077.8,20760.2,19442.6,18125.0,17934.8,17744.6,17554.4,17364.2,17174.0,16721.8,16269.6,15817.4,15365.2,14913.0,15706.0,16499.0,17292.0,18085.0,18878.0,20053.4,21228.8,22404.2,23579.6,24755.0,United Kingdom,149142.0
753,Portugal,4719.0,4745.8,4772.6,4799.4,4826.2,4853.0,4877.0,4901.0,4925.0,4949.0,4973.0,5886.6,6800.2,7713.8,8627.4,9541.0,9987.6,10434.2,10880.8,11327.4,11774.0,11882.4,11990.8,12099.2,12207.6,12316.0,12915.8,13515.6,14115.4,14715.2,15315.0,United Kingdom,63491.0
754,Romania,1306.0,1286.4,1266.8,1247.2,1227.6,1208.0,1188.2,1168.4,1148.6,1128.8,1109.0,1097.8,1086.6,1075.4,1064.2,1053.0,1320.0,1587.0,1854.0,2121.0,2388.0,2552.4,2716.8,2881.2,3045.6,3210.0,3422.0,3634.0,3846.0,4058.0,4270.0,United Kingdom,14544.0
755,Russia,6681.0,6197.4,5713.8,5230.2,4746.6,4263.0,3715.6,3168.2,2620.8,2073.4,1526.0,1525.8,1525.6,1525.4,1525.2,1525.0,2257.4,2989.8,3722.2,4454.6,5187.0,5688.4,6189.8,6691.2,7192.6,7694.0,8246.0,8798.0,9350.0,9902.0,10454.0,United Kingdom,37330.0
756,Rwanda,0.0,10.6,21.2,31.799999999999997,42.4,53.0,65.4,77.8,90.2,102.6,115.0,150.6,186.2,221.8,257.4,293.0,329.2,365.4,401.6,437.8,474.0,486.6,499.2,511.8,524.4,537.0,566.6,596.2,625.8,655.4,685.0,United Kingdom,2157.0
757,Saint Kitts and Nevis,0.0,177.0,354.0,531.0,708.0,885.0,1086.0,1287.0,1488.0,1689.0,1890.0,2059.8,2229.6,2399.4,2569.2,2739.0,2798.0,2857.0,2916.0,2975.0,3034.0,3069.6,3105.2,3140.8,3176.4,3212.0,3371.4,3530.8,3690.2,3849.6,4009.0,United Kingdom,15769.0
758,Saint Lucia,0.0,210.2,420.4,630.5999999999999,840.8,1051.0,1290.2,1529.4,1768.6,2007.8,2247.0,2467.2,2687.4,2907.6,3127.8,3348.0,3365.2,3382.4,3399.6,3416.8,3434.0,3458.8,3483.6,3508.4,3533.2,3558.0,3728.6,3899.2,4069.8,4240.4,4411.0,United Kingdom,18049.0
759,Saint Vincent and the Grenadines,0.0,191.0,382.0,573.0,764.0,955.0,1172.0,1389.0,1606.0,1823.0,2040.0,2221.8,2403.6,2585.4,2767.2,2949.0,3029.2,3109.4,3189.6,3269.8,3350.0,3394.0,3438.0,3482.0,3526.0,3570.0,3749.4,3928.8,4108.2,4287.6,4467.0,United Kingdom,17331.0
760,Saudi Arabia,0.0,39.6,79.2,118.80000000000001,158.4,198.0,243.2,288.4,333.6,378.8,424.0,423.4,422.8,422.2,421.6,421.0,517.8,614.6,711.4,808.2,905.0,967.6,1030.2,1092.8,1155.4,1218.0,1298.2,1378.4,1458.6,1538.8,1619.0,United Kingdom,4785.0
761,Serbia and Montenegro,0.0,12.4,24.8,37.2,49.6,62.0,76.4,90.8,105.2,119.6,134.0,713.4,1292.8,1872.1999999999998,2451.6,3031.0,3727.2,4423.4,5119.6,5815.8,6512.0,6549.2,6586.4,6623.6,6660.8,6698.0,7015.4,7332.8,7650.2,7967.6,8285.0,United Kingdom,24722.0
762,Seychelles,0.0,61.4,122.8,184.2,245.6,307.0,376.8,446.6,516.4,586.2,656.0,717.6,779.2,840.8,902.4,964.0,957.6,951.2,944.8,938.4,932.0,957.4,982.8,1008.2,1033.6,1059.0,1117.2,1175.4,1233.6,1291.8,1350.0,United Kingdom,5268.0
763,Sierra Leone,1503.0,1495.6,1488.2,1480.8,1473.4,1466.0,1462.4,1458.8,1455.2,1451.6,1448.0,1666.0,1884.0,2102.0,2320.0,2538.0,3074.8,3611.6,4148.4,4685.2,5222.0,5460.6,5699.2,5937.8,6176.4,6415.0,6801.6,7188.2,7574.8,7961.4,8348.0,United Kingdom,26940.0
764,Singapore,3418.0,3871.6,4325.2,4778.8,5232.4,5686.0,6207.2,6728.4,7249.6,7770.8,8292.0,8540.2,8788.4,9036.6,9284.8,9533.0,10552.4,11571.8,12591.2,13610.6,14630.0,15202.6,15775.2,16347.8,16920.4,17493.0,18515.8,19538.6,20561.4,21584.2,22607.0,United Kingdom,81659.0
765,Slovakia,0.0,39.4,78.8,118.19999999999999,157.6,197.0,242.4,287.8,333.2,378.6,424.0,419.4,414.8,410.2,405.6,401.0,536.2,671.4,806.5999999999999,941.8,1077.0,1164.6,1252.2,1339.8,1427.4,1515.0,1619.2,1723.4,1827.6,1931.8,2036.0,United Kingdom,5650.0
766,Slovenia,0.0,12.0,24.0,36.0,48.0,60.0,74.0,88.0,102.0,116.0,130.0,148.0,166.0,184.0,202.0,220.0,285.4,350.8,416.20000000000005,481.6,547.0,582.6,618.2,653.8,689.4,725.0,772.4,819.8,867.2,914.6,962.0,United Kingdom,2644.0
767,Somalia,0.0,297.2,594.4,891.5999999999999,1188.8,1486.0,1825.6,2165.2,2504.8,2844.4,3184.0,3839.0,4494.0,5149.0,5804.0,6459.0,6505.0,6551.0,6597.0,6643.0,6689.0,6721.4,6753.8,6786.2,6818.6,6851.0,7173.4,7495.8,7818.2,8140.6,8463.0,United Kingdom,33132.0
768,South Africa,9418.0,9827.8,10237.6,10647.4,11057.2,11467.0,11951.2,12435.4,12919.6,13403.8,13888.0,14097.2,14306.4,14515.6,14724.8,14934.0,19243.4,23552.8,27862.199999999997,32171.6,36481.0,38777.2,41073.4,43369.6,45665.8,47962.0,51063.0,54164.0,57265.0,60366.0,63467.0,United Kingdom,197617.0
769,Spain,12032.0,11774.4,11516.8,11259.2,11001.6,10744.0,10437.4,10130.8,9824.2,9517.6,9211.0,9844.0,10477.0,11110.0,11743.0,12376.0,13779.6,15183.2,16586.8,17990.4,19394.0,20404.4,21414.8,22425.2,23435.6,24446.0,25961.4,27476.8,28992.2,30507.6,32023.0,United Kingdom,120226.0
770,Sri Lanka,8533.0,8674.4,8815.8,8957.2,9098.6,9240.0,9407.2,9574.4,9741.6,9908.8,10076.0,10840.0,11604.0,12368.0,13132.0,13896.0,15580.2,17264.4,18948.6,20632.8,22317.0,22902.4,23487.8,24073.2,24658.6,25244.0,26622.0,28000.0,29378.0,30756.0,32134.0,United Kingdom,121440.0
771,Sudan,0.0,71.8,143.6,215.39999999999998,287.2,359.0,440.8,522.6,604.4,686.2,768.0,861.0,954.0,1047.0,1140.0,1233.0,1521.4,1809.8,2098.2,2386.6,2675.0,2816.6,2958.2,3099.8,3241.4,3383.0,3593.6,3804.2,4014.8,4225.4,4436.0,United Kingdom,12854.0
772,Sweden,1340.0,1416.8,1493.6,1570.4,1647.2,1724.0,1817.4,1910.8,2004.2,2097.6,2191.0,2159.8,2128.6,2097.4,2066.2,2035.0,2843.2,3651.4,4459.6,5267.8,6076.0,6608.4,7140.8,7673.2,8205.6,8738.0,9349.2,9960.4,10571.6,11182.8,11794.0,United Kingdom,33898.0
773,Switzerland,1324.0,1434.6,1545.2,1655.8,1766.4,1877.0,2007.6,2138.2,2268.8,2399.4,2530.0,2538.4,2546.8,2555.2,2563.6,2572.0,2871.8,3171.6,3471.4,3771.2,4071.0,4361.0,4651.0,4941.0,5231.0,5521.0,5888.6,6256.2,6623.8,6991.4,7359.0,United Kingdom,25254.0
774,Syria,0.0,54.0,108.0,162.0,216.0,270.0,331.4,392.8,454.2,515.6,577.0,591.4,605.8,620.2,634.6,649.0,756.0,863.0,970.0,1077.0,1184.0,1237.8,1291.6,1345.4,1399.2,1453.0,1540.4,1627.8,1715.2,1802.6,1890.0,United Kingdom,6023.0
775,Taiwan,0.0,49.6,99.2,148.8,198.4,248.0,305.4,362.8,420.2,477.6,535.0,487.2,439.4,391.6,343.8,296.0,661.8,1027.6,1393.4,1759.2,2125.0,2336.8,2548.6,2760.4,2972.2,3184.0,3414.2,3644.4,3874.6,4104.8,4335.0,United Kingdom,10723.0
776,Tanzania,5556.0,5827.4,6098.8,6370.2,6641.6,6913.0,7226.8,7540.6,7854.4,8168.2,8482.0,8843.6,9205.2,9566.8,9928.4,10290.0,10640.4,10990.8,11341.2,11691.6,12042.0,12372.0,12702.0,13032.0,13362.0,13692.0,14444.4,15196.8,15949.2,16701.6,17454.0,United Kingdom,74429.0
777,Thailand,0.0,119.6,239.2,358.79999999999995,478.4,598.0,735.2,872.4,1009.5999999999999,1146.8,1284.0,1495.4,1706.8,1918.2,2129.6,2341.0,2499.8,2658.6,2817.4,2976.2,3135.0,3381.0,3627.0,3873.0,4119.0,4365.0,4662.4,4959.8,5257.2,5554.6,5852.0,United Kingdom,17575.0
778,Trinidad and Tobago,4436.0,4648.4,4860.8,5073.2,5285.6,5498.0,5755.4,6012.8,6270.2,6527.6,6785.0,6412.8,6040.6,5668.4,5296.2,4924.0,5903.0,6882.0,7861.0,8840.0,9819.0,10421.6,11024.2,11626.8,12229.4,12832.0,13657.0,14482.0,15307.0,16132.0,16957.0,United Kingdom,61251.0
779,Tunisia,554.0,591.8,629.6,667.4,705.2,743.0,785.8,828.6,871.4,914.2,957.0,1002.6,1048.2,1093.8,1139.4,1185.0,1236.8,1288.6,1340.4,1392.2,1444.0,1452.4,1460.8,1469.2,1477.6,1486.0,1556.6,1627.2,1697.8,1768.4,1839.0,United Kingdom,8208.0
780,Turkey,3288.0,3601.4,3914.8,4228.2,4541.6,4855.0,5207.0,5559.0,5911.0,6263.0,6615.0,7852.6,9090.2,10327.8,11565.4,12803.0,14051.2,15299.4,16547.6,17795.8,19044.0,19203.8,19363.6,19523.4,19683.2,19843.0,20803.6,21764.2,22724.8,23685.4,24646.0,United Kingdom,91094.0
781,Uganda,8178.0,8749.0,9320.0,9891.0,10462.0,11033.0,11683.0,12333.0,12983.0,13633.0,14283.0,14927.4,15571.8,16216.2,16860.6,17505.0,18167.4,18829.8,19492.2,20154.6,20817.0,21373.0,21929.0,22485.0,23041.0,23597.0,24888.8,26180.6,27472.4,28764.2,30056.0,United Kingdom,125469.0
782,Ukraine,0.0,90.2,180.4,270.6,360.8,451.0,554.0,657.0,760.0,863.0,966.0,1048.2,1130.4,1212.6,1294.8,1377.0,1644.4,1911.8,2179.2,2446.6,2714.0,2859.6,3005.2,3150.8,3296.4,3442.0,3657.0,3872.0,4087.0,4302.0,4517.0,United Kingdom,13467.0
783,United States,25047.0,26036.8,27026.6,28016.4,29006.2,29996.0,31206.0,32416.0,33626.0,34836.0,36046.0,32937.4,29828.8,26720.2,23611.6,20503.0,25689.2,30875.4,36061.6,41247.8,46434.0,50089.0,53744.0,57399.0,61054.0,64709.0,69120.4,73531.8,77943.2,82354.6,86766.0,United Kingdom,309501.0
784,Venezuela,0.0,58.4,116.8,175.2,233.6,292.0,359.0,426.0,493.0,560.0,627.0,604.4,581.8,559.2,536.6,514.0,665.6,817.2,968.8,1120.4,1272.0,1375.6,1479.2,1582.8,1686.4,1790.0,1912.6,2035.2,2157.8,2280.4,2403.0,United Kingdom,6898.0
785,Vietnam,2143.0,2300.0,2457.0,2614.0,2771.0,2928.0,3104.2,3280.4,3456.6,3632.8,3809.0,4571.8,5334.6,6097.4,6860.2,7623.0,7816.2,8009.4,8202.6,8395.8,8589.0,8643.2,8697.4,8751.6,8805.8,8860.0,9282.2,9704.4,10126.6,10548.8,10971.0,United Kingdom,44923.0
786,Yemen,0.0,92.2,184.4,276.6,368.8,461.0,566.0,671.0,776.0,881.0,986.0,1304.2,1622.4,1940.6,2258.8,2577.0,2936.0,3295.0,3654.0,4013.0,4372.0,4405.0,4438.0,4471.0,4504.0,4537.0,4755.2,4973.4,5191.6,5409.8,5628.0,United Kingdom,18561.0
787,Zambia,357.0,576.2,795.4,1014.5999999999999,1233.8,1453.0,1705.0,1957.0,2209.0,2461.0,2713.0,2787.4,2861.8,2936.2,3010.6,3085.0,3887.4,4689.8,5492.2,6294.6,7097.0,7522.0,7947.0,8372.0,8797.0,9222.0,9811.4,10400.8,10990.2,11579.6,12169.0,United Kingdom,36096.0
788,Zimbabwe,2773.0,3000.2,3227.4,3454.6,3681.8,3909.0,4170.2,4431.4,4692.6,4953.8,5215.0,5487.6,5760.2,6032.8,6305.4,6578.0,8188.6,9799.2,11409.8,13020.4,14631.0,15384.6,16138.2,16891.8,17645.4,18399.0,19536.8,20674.6,21812.4,22950.2,24088.0,United Kingdom,75593.0
789,Albania,683.0,1089.6,1496.2,1902.8000000000002,2309.4,2716.0,2561.8,2407.6,2253.4,2099.2,1945.0,5382.2,8819.4,12256.599999999999,15693.8,19131.0,31142.8,43154.6,55166.399999999994,67178.2,79190.0,83694.0,88198.0,92702.0,97206.0,101710.0,100863.8,100017.6,99171.4,98325.2,97479.0,Greece,302854.0
790,Armenia,24.0,84.8,145.6,206.39999999999998,267.2,328.0,319.0,310.0,301.0,292.0,283.0,366.4,449.8,533.2,616.6,700.0,1100.8,1501.6,1902.4,2303.2,2704.0,2898.6,3093.2,3287.8,3482.4,3677.0,3727.0,3777.0,3827.0,3877.0,3927.0,Greece,11643.0
791,Australia,545.0,649.6,754.2,858.8,963.4,1068.0,968.4,868.8,769.2,669.6,570.0,654.8,739.6,824.4,909.2,994.0,1561.2,2128.4,2695.6000000000004,3262.8,3830.0,4457.6,5085.2,5712.8,6340.4,6968.0,7197.8,7427.6,7657.4,7887.2,8117.0,Greece,22092.0
792,Austria,119.0,142.8,166.6,190.4,214.2,238.0,216.4,194.8,173.2,151.6,130.0,123.6,117.2,110.8,104.4,98.0,198.4,298.8,399.20000000000005,499.6,600.0,715.4,830.8,946.2,1061.6,1177.0,1224.4,1271.8,1319.2,1366.6,1414.0,Greece,3776.0
793,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4,158.8,238.20000000000002,317.6,397.0,743.6,1090.2,1436.8000000000002,1783.4,2130.0,2205.8,2281.6,2357.4,2433.2,2509.0,2456.6,2404.2,2351.8,2299.4,2247.0,Greece,7283.0
794,Belgium,155.0,222.4,289.8,357.20000000000005,424.6,492.0,463.4,434.8,406.2,377.6,349.0,356.8,364.6,372.4,380.2,388.0,478.4,568.8,659.2,749.6,840.0,960.0,1080.0,1200.0,1320.0,1440.0,1478.6,1517.2,1555.8,1594.4,1633.0,Greece,5297.0
795,Brazil,29.0,34.2,39.4,44.6,49.8,55.0,49.8,44.6,39.4,34.2,29.0,43.2,57.4,71.6,85.8,100.0,164.0,228.0,292.0,356.0,420.0,484.8,549.6,614.4,679.2,744.0,766.6,789.2,811.8,834.4,857.0,Greece,2234.0
796,Bulgaria,34.0,73.4,112.8,152.2,191.6,231.0,224.0,217.0,210.0,203.0,196.0,552.8,909.6,1266.4,1623.2,1980.0,3282.0,4584.0,5886.0,7188.0,8490.0,9279.6,10069.2,10858.8,11648.4,12438.0,12549.8,12661.6,12773.4,12885.2,12997.0,Greece,36366.0
797,Canada,193.0,259.0,325.0,391.0,457.0,523.0,486.0,449.0,412.0,375.0,338.0,349.6,361.2,372.8,384.4,396.0,798.8,1201.6,1604.4,2007.2,2410.0,2878.2,3346.4,3814.6,4282.8,4751.0,4944.0,5137.0,5330.0,5523.0,5716.0,Greece,14327.0
798,Cyprus,1830.0,2165.8,2501.6,2837.4,3173.2,3509.0,3158.8,2808.6,2458.4,2108.2,1758.0,1613.6,1469.2,1324.8,1180.4,1036.0,1622.8,2209.6,2796.3999999999996,3383.2,3970.0,4735.6,5501.2,6266.8,7032.4,7798.0,8112.4,8426.8,8741.2,9055.6,9370.0,Greece,29271.0
799,Czech Republic,55.0,80.8,106.6,132.4,158.2,184.0,175.0,166.0,157.0,148.0,139.0,179.2,219.4,259.6,299.8,340.0,689.8,1039.6,1389.4,1739.2,2089.0,2012.6,1936.2,1859.8,1783.4,1707.0,1721.4,1735.8,1750.2,1764.6,1779.0,Greece,6293.0
800,Egypt,1345.0,1671.0,1997.0,2323.0,2649.0,2975.0,2721.6,2468.2,2214.8,1961.4,1708.0,1827.0,1946.0,2065.0,2184.0,2303.0,3134.4,3965.8,4797.2,5628.6,6460.0,7312.2,8164.4,9016.6,9868.8,10721.0,10972.4,11223.8,11475.2,11726.6,11978.0,Greece,37490.0
801,Ethiopia,0.0,41.6,83.2,124.80000000000001,166.4,208.0,204.0,200.0,196.0,192.0,188.0,197.8,207.6,217.4,227.2,237.0,249.6,262.2,274.8,287.4,300.0,354.8,409.6,464.4,519.2,574.0,595.8,617.6,639.4,661.2,683.0,Greece,2190.0
802,France,357.0,422.8,488.6,554.4,620.2,686.0,615.0,544.0,473.0,402.0,331.0,299.2,267.4,235.6,203.8,172.0,477.6,783.2,1088.8000000000002,1394.4,1700.0,2031.4,2362.8,2694.2,3025.6,3357.0,3494.0,3631.0,3768.0,3905.0,4042.0,Greece,10645.0
803,Georgia,261.0,877.2,1493.4,2109.6000000000004,2725.8,3342.0,3248.2,3154.4,3060.6,2966.8,2873.0,3768.2,4663.4,5558.6,6453.8,7349.0,10788.4,14227.8,17667.2,21106.6,24546.0,25724.8,26903.6,28082.4,29261.2,30440.0,30650.8,30861.6,31072.4,31283.2,31494.0,Greece,100305.0
804,Germany,2077.0,2646.8,3216.6,3786.3999999999996,4356.2,4926.0,4527.4,4128.8,3730.2,3331.6,2933.0,3072.8,3212.6,3352.4,3492.2,3632.0,6537.6,9443.2,12348.8,15254.4,18160.0,20933.2,23706.4,26479.6,29252.8,32026.0,32982.0,33938.0,34894.0,35850.0,36806.0,Greece,100560.0
805,India,24.0,142.0,260.0,378.0,496.0,614.0,596.6,579.2,561.8,544.4,527.0,609.8,692.6,775.4,858.2,941.0,1288.8,1636.6,1984.4,2332.2,2680.0,2790.6,2901.2,3011.8,3122.4,3233.0,3176.6,3120.2,3063.8,3007.4,2951.0,Greece,10970.0
806,Iraq,207.0,221.8,236.6,251.4,266.2,281.0,245.6,210.2,174.8,139.4,104.0,162.4,220.8,279.2,337.6,396.0,594.8,793.6,992.4000000000001,1191.2,1390.0,1475.0,1560.0,1645.0,1730.0,1815.0,1804.2,1793.4,1782.6,1771.8,1761.0,Greece,5954.0
807,Italy,290.0,359.4,428.8,498.20000000000005,567.6,637.0,583.4,529.8,476.2,422.6,369.0,349.0,329.0,309.0,289.0,269.0,537.2,805.4,1073.6,1341.8,1610.0,1897.6,2185.2,2472.8,2760.4,3048.0,3160.4,3272.8,3385.2,3497.6,3610.0,Greece,9833.0
