,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
81,Slovakia,1966.0,2020.8,2075.6,2130.4,2185.2,2240.0,2391.0,2542.0,2693.0,2844.0,2995.0,2822.0,2649.0,2476.0,2303.0,2130.0,2024.0,1918.0,1812.0,1706.0,1600.0,1661.4,1722.8,1784.2,1845.6,1907.0,1974.8,2042.6,2110.4,2178.2,2246.0,Australia,15084.0
82,Slovenia,1363.0,1415.0,1467.0,1519.0,1571.0,1623.0,1678.8,1734.6,1790.4,1846.2,1902.0,2044.8,2187.6,2330.4,2473.2,2616.0,2438.2,2260.4,2082.6,1904.8,1727.0,1792.4,1857.8,1923.2,1988.6,2054.0,2126.6,2199.2,2271.8,2344.4,2417.0,Australia,13702.0
83,Solomon Islands,137.0,153.2,169.4,185.6,201.8,218.0,247.0,276.0,305.0,334.0,363.0,377.0,391.0,405.0,419.0,433.0,437.8,442.6,447.4,452.2,457.0,475.0,493.0,511.0,529.0,547.0,567.2,587.4,607.6,627.8,648.0,Australia,2803.0
84,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,28.6,57.2,85.80000000000001,114.4,143.0,232.2,321.4,410.6,499.8,589.0,686.0,783.0,880.0,977.0,1074.0,1110.8,1147.6,1184.4,1221.2,1258.0,1299.4,1340.8,1382.2,1423.6,1465.0,Australia,4529.0
85,South Africa,9692.0,10724.0,11756.0,12788.0,13820.0,14852.0,16160.8,17469.6,18778.4,20087.2,21396.0,22771.6,24147.2,25522.8,26898.4,28274.0,31520.6,34767.2,38013.8,41260.4,44507.0,46238.8,47970.6,49702.4,51434.2,53166.0,55089.0,57012.0,58935.0,60858.0,62781.0,Australia,234668.0
86,Spain,2242.0,2397.6,2553.2,2708.8,2864.4,3020.0,3109.6,3199.2,3288.8,3378.4,3468.0,3523.2,3578.4,3633.6,3688.8,3744.0,3805.6,3867.2,3928.8,3990.4,4052.0,4204.0,4356.0,4508.0,4660.0,4812.0,4981.4,5150.8,5320.2,5489.6,5659.0,Australia,26997.0
87,Sri Lanka,8574.0,9290.4,10006.8,10723.2,11439.6,12156.0,14009.2,15862.4,17715.6,19568.8,21422.0,22642.2,23862.4,25082.6,26302.8,27523.0,28201.0,28879.0,29557.0,30235.0,30913.0,32066.4,33219.8,34373.2,35526.6,36680.0,37963.4,39246.8,40530.2,41813.6,43097.0,Australia,180365.0
88,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,142.2,284.4,426.59999999999997,568.8,711.0,802.6,894.2,985.8,1077.4,1169.0,1338.6,1508.2,1677.8,1847.4,2017.0,2087.8,2158.6,2229.4,2300.2,2371.0,2450.0,2529.0,2608.0,2687.0,2766.0,Australia,9034.0
89,Sweden,1287.0,1365.8,1444.6,1523.4,1602.2,1681.0,1852.6,2024.2,2195.8,2367.4,2539.0,2576.0,2613.0,2650.0,2687.0,2724.0,2882.6,3041.2,3199.8,3358.4,3517.0,3658.2,3799.4,3940.6,4081.8,4223.0,4379.4,4535.8,4692.2,4848.6,5005.0,Australia,20976.0
90,Switzerland,1994.0,2094.8,2195.6,2296.4,2397.2,2498.0,2650.6,2803.2,2955.8,3108.4,3261.0,3316.0,3371.0,3426.0,3481.0,3536.0,3861.4,4186.8,4512.2,4837.6,5163.0,5357.6,5552.2,5746.8,5941.4,6136.0,6352.4,6568.8,6785.2,7001.6,7218.0,Australia,29806.0
91,Syria,698.0,763.6,829.2,894.8,960.4,1026.0,1180.8,1335.6,1490.4,1645.2,1800.0,1882.6,1965.2,2047.8,2130.4,2213.0,2241.6,2270.2,2298.8,2327.4,2356.0,2442.2,2528.4,2614.6,2700.8,2787.0,2882.8,2978.6,3074.4,3170.2,3266.0,Australia,14146.0
92,Taiwan,310.0,422.2,534.4,646.6,758.8,871.0,1688.0,2505.0,3322.0,4139.0,4956.0,5272.0,5588.0,5904.0,6220.0,6536.0,7087.2,7638.4,8189.6,8740.8,9292.0,9684.6,10077.2,10469.8,10862.4,11255.0,11689.0,12123.0,12557.0,12991.0,13425.0,Australia,46645.0
93,Tanzania,346.0,400.4,454.8,509.2,563.6,618.0,657.4,696.8,736.2,775.6,815.0,860.4,905.8,951.2,996.6,1042.0,1069.6,1097.2,1124.8,1152.4,1180.0,1222.8,1265.6,1308.4,1351.2,1394.0,1441.4,1488.8,1536.2,1583.6,1631.0,Australia,7026.0
94,Thailand,1002.0,1156.6,1311.2,1465.8,1620.4,1775.0,2225.6,2676.2,3126.8,3577.4,4028.0,4310.0,4592.0,4874.0,5156.0,5438.0,5898.8,6359.6,6820.4,7281.2,7742.0,8086.6,8431.2,8775.8,9120.4,9465.0,9845.4,10225.8,10606.2,10986.6,11367.0,Australia,40817.0
95,Timor Leste,690.0,884.0,1078.0,1272.0,1466.0,1660.0,1499.4,1338.8,1178.2,1017.6,857.0,785.4,713.8,642.2,570.6,499.0,901.2,1303.4,1705.6,2107.8,2510.0,2604.8,2699.6,2794.4,2889.2,2984.0,3089.2,3194.4,3299.6,3404.8,3510.0,Australia,12710.0
96,Tonga,964.0,1136.6,1309.2,1481.8,1654.4,1827.0,2001.0,2175.0,2349.0,2523.0,2697.0,2854.0,3011.0,3168.0,3325.0,3482.0,3363.4,3244.8,3126.2,3007.6,2889.0,3002.4,3115.8,3229.2,3342.6,3456.0,3582.0,3708.0,3834.0,3960.0,4086.0,Australia,19401.0
97,Trinidad and Tobago,0.0,0.0,0.0,0.0,0.0,0.0,112.4,224.8,337.20000000000005,449.6,562.0,588.0,614.0,640.0,666.0,692.0,700.4,708.8,717.2,725.6,734.0,762.6,791.2,819.8,848.4,877.0,908.6,940.2,971.8,1003.4,1035.0,Australia,3900.0
98,Turkey,3000.0,3194.2,3388.4,3582.6,3776.8,3971.0,4550.0,5129.0,5708.0,6287.0,6866.0,7186.4,7506.8,7827.2,8147.6,8468.0,8496.2,8524.4,8552.6,8580.8,8609.0,8913.2,9217.4,9521.6,9825.8,10130.0,10469.4,10808.8,11148.2,11487.6,11827.0,Australia,52871.0
99,Uganda,249.0,288.4,327.8,367.2,406.6,446.0,474.6,503.2,531.8,560.4,589.0,640.8,692.6,744.4,796.2,848.0,855.0,862.0,869.0,876.0,883.0,915.4,947.8,980.2,1012.6,1045.0,1081.2,1117.4,1153.6,1189.8,1226.0,Australia,5286.0
100,Ukraine,4196.0,4151.0,4106.0,4061.0,4016.0,3971.0,4329.0,4687.0,5045.0,5403.0,5761.0,5605.2,5449.4,5293.6,5137.8,4982.0,5041.6,5101.2,5160.8,5220.4,5280.0,5491.8,5703.6,5915.4,6127.2,6339.0,6574.2,6809.4,7044.6,7279.8,7515.0,Australia,38044.0
101,United Kingdom,161716.0,169889.0,178062.0,186235.0,194408.0,202581.0,209440.4,216299.8,223159.2,230018.6,236878.0,248209.2,259540.4,270871.6,282202.8,293534.0,311096.8,328659.6,346222.4,363785.2,381348.0,395785.6,410223.2,424660.8,439098.4,453536.0,469590.4,485644.8,501699.2,517753.6,533808.0,Australia,2263401.0
102,United States,15640.0,16670.6,17701.2,18731.8,19762.4,20793.0,22508.6,24224.2,25939.8,27655.4,29371.0,29542.6,29714.2,29885.8,30057.4,30229.0,31057.6,31886.2,32714.8,33543.4,34372.0,35689.2,37006.4,38323.6,39640.8,40958.0,42422.0,43886.0,45350.0,46814.0,48278.0,Australia,219641.0
103,Uruguay,1490.0,1590.8,1691.6,1792.4,1893.2,1994.0,2171.8,2349.6,2527.4,2705.2,2883.0,3024.2,3165.4,3306.6,3447.8,3589.0,3611.8,3634.6,3657.4,3680.2,3703.0,3850.4,3997.8,4145.2,4292.6,4440.0,4603.4,4766.8,4930.2,5093.6,5257.0,Australia,23356.0
104,Vanuatu,149.0,160.6,172.2,183.8,195.4,207.0,224.0,241.0,258.0,275.0,292.0,295.0,298.0,301.0,304.0,307.0,314.0,321.0,328.0,335.0,342.0,355.6,369.2,382.8,396.4,410.0,424.8,439.6,454.4,469.2,484.0,Australia,2191.0
105,Venezuela,127.0,135.0,143.0,151.0,159.0,167.0,188.8,210.6,232.4,254.2,276.0,297.6,319.2,340.8,362.4,384.0,435.4,486.8,538.2,589.6,641.0,667.0,693.0,719.0,745.0,771.0,799.6,828.2,856.8,885.4,914.0,Australia,3280.0
106,Vietnam,10424.0,13640.2,16856.4,20072.6,23288.8,26505.0,29976.0,33447.0,36918.0,40389.0,43860.0,47058.0,50256.0,53454.0,56652.0,59850.0,59474.0,59098.0,58722.0,58346.0,57970.0,60167.6,62365.2,64562.8,66760.4,68958.0,71401.2,73844.4,76287.6,78730.8,81174.0,Australia,348741.0
107,Zambia,445.0,516.6,588.2,659.8,731.4,803.0,854.4,905.8,957.2,1008.6,1060.0,1144.4,1228.8,1313.2,1397.6,1482.0,1591.8,1701.6,1811.4,1921.2,2031.0,2109.0,2187.0,2265.0,2343.0,2421.0,2507.6,2594.2,2680.8,2767.4,2854.0,Australia,11096.0
108,Zimbabwe,1281.0,1515.8,1750.6,1985.4,2220.2,2455.0,2713.2,2971.4,3229.6,3487.8,3746.0,3954.6,4163.2,4371.8,4580.4,4789.0,5179.6,5570.2,5960.8,6351.4,6742.0,7001.6,7261.2,7520.8,7780.4,8040.0,8328.6,8617.2,8905.8,9194.4,9483.0,Australia,36536.0
109,Belgium,90.0,91.4,92.8,94.2,95.6,97.0,114.6,132.2,149.8,167.4,185.0,206.8,228.6,250.4,272.2,294.0,317.8,341.6,365.4,389.2,413.0,462.8,512.6,562.4,612.2,662.0,665.6,669.2,672.8,676.4,680.0,Austria,2421.0
110,Bosnia and Herzegovina,263.0,286.8,310.6,334.4,358.2,382.0,506.4,630.8,755.2,879.6,1004.0,1229.4,1454.8,1680.2,1905.6,2131.0,2410.2,2689.4,2968.6,3247.8,3527.0,3964.4,4401.8,4839.2,5276.6,5714.0,5726.0,5738.0,5750.0,5762.0,5774.0,Austria,18795.0
111,Brazil,79.0,83.8,88.6,93.4,98.2,103.0,132.6,162.2,191.8,221.4,251.0,269.2,287.4,305.6,323.8,342.0,357.0,372.0,387.0,402.0,417.0,466.2,515.4,564.6,613.8,663.0,668.4,673.8,679.2,684.6,690.0,Austria,2545.0
112,Bulgaria,150.0,184.4,218.8,253.2,287.6,322.0,461.0,600.0,739.0,878.0,1017.0,1109.0,1201.0,1293.0,1385.0,1477.0,1558.2,1639.4,1720.6,1801.8,1883.0,2110.2,2337.4,2564.6,2791.8,3019.0,3035.8,3052.6,3069.4,3086.2,3103.0,Austria,10971.0
113,Canada,130.0,131.4,132.8,134.2,135.6,137.0,161.8,186.6,211.4,236.2,261.0,279.4,297.8,316.2,334.6,353.0,365.0,377.0,389.0,401.0,413.0,463.0,513.0,563.0,613.0,663.0,666.4,669.8,673.2,676.6,680.0,Austria,2637.0
114,China,185.0,201.0,217.0,233.0,249.0,265.0,347.6,430.2,512.8,595.4,678.0,715.8,753.6,791.4,829.2,867.0,879.4,891.8,904.2,916.6,929.0,1041.6,1154.2,1266.8,1379.4,1492.0,1499.4,1506.8,1514.2,1521.6,1529.0,Austria,5945.0
115,Croatia,204.0,223.6,243.2,262.8,282.4,302.0,399.6,497.2,594.8,692.4,790.0,964.4,1138.8,1313.2,1487.6,1662.0,1886.0,2110.0,2334.0,2558.0,2782.0,3123.2,3464.4,3805.6,4146.8,4488.0,4503.6,4519.2,4534.8,4550.4,4566.0,Austria,14794.0
116,Czech Republic,809.0,948.2,1087.4,1226.6,1365.8,1505.0,2096.6,2688.2,3279.8,3871.4,4463.0,4788.0,5113.0,5438.0,5763.0,6088.0,6265.6,6443.2,6620.8,6798.4,6976.0,7843.0,8710.0,9577.0,10444.0,11311.0,11331.6,11352.2,11372.8,11393.4,11414.0,Austria,42566.0
117,Egypt,535.0,572.8,610.6,648.4,686.2,724.0,972.2,1220.4,1468.6,1716.8,1965.0,2080.6,2196.2,2311.8,2427.4,2543.0,2537.2,2531.4,2525.6,2519.8,2514.0,2835.0,3156.0,3477.0,3798.0,4119.0,4112.4,4105.8,4099.2,4092.6,4086.0,Austria,16486.0
118,Finland,94.0,95.8,97.6,99.4,101.2,103.0,118.0,133.0,148.0,163.0,178.0,194.8,211.6,228.4,245.2,262.0,282.0,302.0,322.0,342.0,362.0,404.2,446.4,488.6,530.8,573.0,578.6,584.2,589.8,595.4,601.0,Austria,2173.0
119,France,392.0,396.0,400.0,404.0,408.0,412.0,479.4,546.8,614.2,681.6,749.0,826.2,903.4,980.6,1057.8,1135.0,1217.8,1300.6,1383.4,1466.2,1549.0,1733.8,1918.6,2103.4,2288.2,2473.0,2490.0,2507.0,2524.0,2541.0,2558.0,Austria,9268.0
120,Germany,5283.0,5405.8,5528.6,5651.4,5774.2,5897.0,7196.4,8495.8,9795.2,11094.6,12394.0,13696.6,14999.2,16301.8,17604.4,18907.0,20051.4,21195.8,22340.2,23484.6,24629.0,27671.8,30714.6,33757.4,36800.2,39843.0,39944.8,40046.6,40148.4,40250.2,40352.0,Austria,147305.0
121,Greece,242.0,232.6,223.2,213.8,204.4,195.0,210.0,225.0,240.0,255.0,270.0,316.2,362.4,408.6,454.8,501.0,549.8,598.6,647.4,696.2,745.0,839.2,933.4,1027.6,1121.8,1216.0,1215.6,1215.2,1214.8,1214.4,1214.0,Austria,4383.0
122,Hungary,627.0,642.2,657.4,672.6,687.8,703.0,939.2,1175.4,1411.6,1647.8,1884.0,2112.2,2340.4,2568.6,2796.8,3025.0,3396.6,3768.2,4139.8,4511.4,4883.0,5479.8,6076.6,6673.4,7270.2,7867.0,7897.8,7928.6,7959.4,7990.2,8021.0,Austria,27010.0
123,India,242.0,246.2,250.4,254.6,258.8,263.0,317.0,371.0,425.0,479.0,533.0,575.8,618.6,661.4,704.2,747.0,773.4,799.8,826.2,852.6,879.0,988.6,1098.2,1207.8,1317.4,1427.0,1429.0,1431.0,1433.0,1435.0,1437.0,Austria,5528.0
124,Iran,1008.0,974.8,941.6,908.4,875.2,842.0,928.4,1014.8,1101.2,1187.6,1274.0,1428.4,1582.8,1737.2,1891.6,2046.0,2181.6,2317.2,2452.8,2588.4,2724.0,3065.4,3406.8,3748.2,4089.6,4431.0,4434.4,4437.8,4441.2,4444.6,4448.0,Austria,16773.0
125,Iraq,177.0,172.4,167.8,163.2,158.6,154.0,172.2,190.4,208.6,226.8,245.0,290.8,336.6,382.4,428.2,474.0,524.4,574.8,625.2,675.6,726.0,817.4,908.8,1000.2,1091.6,1183.0,1183.2,1183.4,1183.6,1183.8,1184.0,Austria,4143.0
126,Italy,1261.0,1295.0,1329.0,1363.0,1397.0,1431.0,1746.0,2061.0,2376.0,2691.0,3006.0,3122.4,3238.8,3355.2,3471.6,3588.0,3557.6,3527.2,3496.8,3466.4,3436.0,3860.4,4284.8,4709.2,5133.6,5558.0,5572.4,5586.8,5601.2,5615.6,5630.0,Austria,23910.0
127,Japan,338.0,344.6,351.2,357.8,364.4,371.0,438.8,506.6,574.4,642.2,710.0,735.4,760.8,786.2,811.6,837.0,838.2,839.4,840.6,841.8,843.0,941.6,1040.2,1138.8,1237.4,1336.0,1348.4,1360.8,1373.2,1385.6,1398.0,Austria,5833.0
128,Korea,117.0,121.0,125.0,129.0,133.0,137.0,167.8,198.6,229.4,260.2,291.0,302.2,313.4,324.6,335.8,347.0,347.2,347.4,347.6,347.8,348.0,389.4,430.8,472.2,513.6,555.0,559.0,563.0,567.0,571.0,575.0,Austria,2370.0
129,Netherlands,267.0,261.8,256.6,251.4,246.2,241.0,269.8,298.6,327.4,356.2,385.0,453.2,521.4,589.6,657.8,726.0,802.2,878.4,954.6,1030.8,1107.0,1243.4,1379.8,1516.2,1652.6,1789.0,1794.2,1799.4,1804.6,1809.8,1815.0,Austria,6330.0
130,Nigeria,29.0,33.2,37.4,41.6,45.8,50.0,69.8,89.6,109.4,129.2,149.0,177.2,205.4,233.6,261.8,290.0,317.4,344.8,372.2,399.6,427.0,482.6,538.2,593.8,649.4,705.0,702.4,699.8,697.2,694.6,692.0,Austria,2342.0
131,Norway,49.0,105.2,161.4,217.60000000000002,273.8,330.0,512.8,695.6,878.4000000000001,1061.2,1244.0,1190.8,1137.6,1084.4,1031.2,978.0,823.6,669.2,514.8,360.4,206.0,231.0,256.0,281.0,306.0,331.0,332.8,334.6,336.4,338.2,340.0,Austria,3478.0
132,Philippines,430.0,441.2,452.4,463.6,474.8,486.0,558.6,631.2,703.8,776.4,849.0,870.6,892.2,913.8,935.4,957.0,945.2,933.4,921.6,909.8,898.0,1003.8,1109.6,1215.4,1321.2,1427.0,1439.0,1451.0,1463.0,1475.0,1487.0,Austria,6534.0
133,Poland,1629.0,1581.4,1533.8,1486.2,1438.6,1391.0,1490.4,1589.8,1689.2,1788.6,1888.0,2305.6,2723.2,3140.8,3558.4,3976.0,4507.6,5039.2,5570.8,6102.4,6634.0,7435.6,8237.2,9038.8,9840.4,10642.0,10698.6,10755.2,10811.8,10868.4,10925.0,Austria,37085.0
134,Romania,299.0,346.0,393.0,440.0,487.0,534.0,780.2,1026.4,1272.6,1518.8,1765.0,1972.8,2180.6,2388.4,2596.2,2804.0,3037.0,3270.0,3503.0,3736.0,3969.0,4457.4,4945.8,5434.2,5922.6,6411.0,6430.4,6449.8,6469.2,6488.6,6508.0,Austria,22290.0
135,Russia,80.0,86.2,92.4,98.6,104.8,111.0,145.4,179.8,214.2,248.6,283.0,410.6,538.2,665.8,793.4,921.0,1120.8,1320.6,1520.4,1720.2,1920.0,2147.0,2374.0,2601.0,2828.0,3055.0,3079.6,3104.2,3128.8,3153.4,3178.0,Austria,9548.0
136,Serbia and Montenegro,291.0,316.2,341.4,366.6,391.8,417.0,553.2,689.4,825.5999999999999,961.8,1098.0,1346.4,1594.8,1843.2,2091.6,2340.0,2641.4,2942.8,3244.2,3545.6,3847.0,4327.4,4807.8,5288.2,5768.6,6249.0,6256.6,6264.2,6271.8,6279.4,6287.0,Austria,20529.0
137,Slovakia,278.0,330.2,382.4,434.6,486.8,539.0,749.2,959.4,1169.6,1379.8,1590.0,1693.6,1797.2,1900.8,2004.4,2108.0,2167.2,2226.4,2285.6,2344.8,2404.0,2697.4,2990.8,3284.2,3577.6,3871.0,3886.6,3902.2,3917.8,3933.4,3949.0,Austria,14739.0
138,Slovenia,125.0,136.2,147.4,158.6,169.8,181.0,240.0,299.0,358.0,417.0,476.0,583.0,690.0,797.0,904.0,1011.0,1143.4,1275.8,1408.2,1540.6,1673.0,1880.4,2087.8,2295.2,2502.6,2710.0,2715.8,2721.6,2727.4,2733.2,2739.0,Austria,8915.0
139,Spain,90.0,108.4,126.8,145.2,163.6,182.0,255.0,328.0,401.0,474.0,547.0,555.8,564.6,573.4,582.2,591.0,576.4,561.8,547.2,532.6,518.0,579.6,641.2,702.8,764.4,826.0,832.0,838.0,844.0,850.0,856.0,Austria,3610.0
140,Sweden,200.0,201.8,203.6,205.4,207.2,209.0,241.4,273.8,306.2,338.6,371.0,403.2,435.4,467.6,499.8,532.0,561.6,591.2,620.8,650.4,680.0,761.6,843.2,924.8,1006.4,1088.0,1094.8,1101.6,1108.4,1115.2,1122.0,Austria,4202.0
141,Switzerland,415.0,417.4,419.8,422.2,424.6,427.0,506.8,586.6,666.4,746.2,826.0,919.2,1012.4,1105.6,1198.8,1292.0,1380.2,1468.4,1556.6,1644.8,1733.0,1946.4,2159.8,2373.2,2586.6,2800.0,2808.2,2816.4,2824.6,2832.8,2841.0,Austria,10334.0
142,Syria,103.0,103.0,103.0,103.0,103.0,103.0,124.6,146.2,167.8,189.4,211.0,238.8,266.6,294.4,322.2,350.0,374.0,398.0,422.0,446.0,470.0,530.0,590.0,650.0,710.0,770.0,769.0,768.0,767.0,766.0,765.0,Austria,2772.0
143,Turkey,345.0,370.4,395.8,421.2,446.6,472.0,623.0,774.0,925.0,1076.0,1227.0,1355.6,1484.2,1612.8,1741.4,1870.0,1961.8,2053.6,2145.4,2237.2,2329.0,2624.0,2919.0,3214.0,3509.0,3804.0,3802.0,3800.0,3798.0,3796.0,3794.0,Austria,13841.0
144,Ukraine,35.0,38.0,41.0,44.0,47.0,50.0,65.8,81.6,97.4,113.2,129.0,183.0,237.0,291.0,345.0,399.0,480.4,561.8,643.2,724.6,806.0,902.4,998.8,1095.2,1191.6,1288.0,1296.4,1304.8,1313.2,1321.6,1330.0,Austria,4037.0
145,United Kingdom,548.0,547.2,546.4,545.6,544.8,544.0,628.8,713.6,798.4,883.2,968.0,1061.8,1155.6,1249.4,1343.2,1437.0,1520.4,1603.8,1687.2,1770.6,1854.0,2080.2,2306.4,2532.6,2758.8,2985.0,2997.4,3009.8,3022.2,3034.6,3047.0,Austria,11383.0
146,United States,1128.0,1123.4,1118.8,1114.2,1109.6,1105.0,1253.0,1401.0,1549.0,1697.0,1845.0,1933.8,2022.6,2111.4,2200.2,2289.0,2303.8,2318.6,2333.4,2348.2,2363.0,2649.8,2936.6,3223.4,3510.2,3797.0,3815.2,3833.4,3851.6,3869.8,3888.0,Austria,16415.0
147,Afghanistan,85.0,136.0,187.0,238.0,289.0,340.0,570.0,800.0,1030.0,1260.0,1490.0,1679.0,1868.0,2057.0,2246.0,2435.0,2971.0,3507.0,4043.0,4579.0,5115.0,5931.0,6747.0,7563.0,8379.0,9195.0,9884.6,10574.2,11263.8,11953.4,12643.0,Canada,31303.0
148,Albania,60.0,60.0,60.0,60.0,60.0,60.0,64.0,68.0,72.0,76.0,80.0,120.0,160.0,200.0,240.0,280.0,770.0,1260.0,1750.0,2240.0,2730.0,3321.0,3912.0,4503.0,5094.0,5685.0,6119.8,6554.6,6989.4,7424.2,7859.0,Canada,16754.0
149,Algeria,1360.0,1402.0,1444.0,1486.0,1528.0,1570.0,1767.0,1964.0,2161.0,2358.0,2555.0,3043.0,3531.0,4019.0,4507.0,4995.0,6397.0,7799.0,9201.0,10603.0,12005.0,13915.0,15825.0,17735.0,19645.0,21555.0,23158.2,24761.4,26364.6,27967.8,29571.0,Canada,73611.0
150,Angola,105.0,121.0,137.0,153.0,169.0,185.0,227.0,269.0,311.0,353.0,395.0,435.0,475.0,515.0,555.0,595.0,655.0,715.0,775.0,835.0,895.0,1015.0,1135.0,1255.0,1375.0,1495.0,1606.8,1718.6,1830.4,1942.2,2054.0,Canada,5724.0
151,Antigua and Barbuda,460.0,491.0,522.0,553.0,584.0,615.0,689.0,763.0,837.0,911.0,985.0,1010.0,1035.0,1060.0,1085.0,1110.0,1150.0,1190.0,1230.0,1270.0,1310.0,1393.0,1476.0,1559.0,1642.0,1725.0,1863.6,2002.2,2140.8,2279.4,2418.0,Canada,8623.0
152,Argentina,2140.0,2275.0,2410.0,2545.0,2680.0,2815.0,3097.0,3379.0,3661.0,3943.0,4225.0,4416.0,4607.0,4798.0,4989.0,5180.0,5286.0,5392.0,5498.0,5604.0,5710.0,6663.0,7616.0,8569.0,9522.0,10475.0,11280.8,12086.6,12892.4,13698.2,14504.0,Canada,45049.0
153,Armenia,407.0,398.6,390.2,381.8,373.4,365.0,376.8,388.6,400.4,412.2,424.0,426.6,429.2,431.8,434.4,437.0,544.8,652.6,760.4,868.2,976.0,1060.0,1144.0,1228.0,1312.0,1396.0,1505.4,1614.8,1724.2,1833.6,1943.0,Canada,5948.0
154,Australia,6120.0,6094.0,6068.0,6042.0,6016.0,5990.0,6385.0,6780.0,7175.0,7570.0,7965.0,8282.0,8599.0,8916.0,9233.0,9550.0,9965.0,10380.0,10795.0,11210.0,11625.0,12095.0,12565.0,13035.0,13505.0,13975.0,15042.6,16110.2,17177.8,18245.4,19313.0,Canada,74538.0
155,Austria,13815.0,13728.0,13641.0,13554.0,13467.0,13380.0,13394.0,13408.0,13422.0,13436.0,13450.0,13430.0,13410.0,13390.0,13370.0,13350.0,13247.0,13144.0,13041.0,12938.0,12835.0,12963.0,13091.0,13219.0,13347.0,13475.0,14483.2,15491.4,16499.6,17507.8,18516.0,Canada,98821.0
156,Azerbaijan,488.0,477.2,466.4,455.6,444.8,434.0,447.2,460.4,473.6,486.8,500.0,458.0,416.0,374.0,332.0,290.0,362.8,435.6,508.4,581.2,654.0,845.2,1036.4,1227.6,1418.8,1610.0,1734.0,1858.0,1982.0,2106.0,2230.0,Canada,6206.0
157,"Bahamas, The",250.0,262.0,274.0,286.0,298.0,310.0,326.0,342.0,358.0,374.0,390.0,416.0,442.0,468.0,494.0,520.0,551.0,582.0,613.0,644.0,675.0,697.0,719.0,741.0,763.0,785.0,847.2,909.4,971.6,1033.8,1096.0,Canada,4026.0
158,Bahrain,55.0,59.0,63.0,67.0,71.0,75.0,92.0,109.0,126.0,143.0,160.0,192.0,224.0,256.0,288.0,320.0,337.0,354.0,371.0,388.0,405.0,436.0,467.0,498.0,529.0,560.0,603.2,646.4,689.6,732.8,776.0,Canada,2351.0
159,Bangladesh,515.0,604.0,693.0,782.0,871.0,960.0,1293.0,1626.0,1959.0,2292.0,2625.0,3080.0,3535.0,3990.0,4445.0,4900.0,5914.0,6928.0,7942.0,8956.0,9970.0,11651.0,13332.0,15013.0,16694.0,18375.0,19745.0,21115.0,22485.0,23855.0,25225.0,Canada,62570.0
160,Barbados,5440.0,5399.0,5358.0,5317.0,5276.0,5235.0,5492.0,5749.0,6006.0,6263.0,6520.0,6778.0,7036.0,7294.0,7552.0,7810.0,7794.0,7778.0,7762.0,7746.0,7730.0,8047.0,8364.0,8681.0,8998.0,9315.0,10036.2,10757.4,11478.6,12199.8,12921.0,Canada,54971.0
161,Belarus,1416.0,1384.6,1353.2,1321.8,1290.4,1259.0,1297.0,1335.0,1373.0,1411.0,1449.0,1378.0,1307.0,1236.0,1165.0,1094.0,1400.4,1706.8,2013.1999999999998,2319.6,2626.0,3030.0,3434.0,3838.0,4242.0,4646.0,5002.6,5359.2,5715.8,6072.4,6429.0,Canada,18919.0
162,Belgium,8355.0,8438.0,8521.0,8604.0,8687.0,8770.0,8928.0,9086.0,9244.0,9402.0,9560.0,9665.0,9770.0,9875.0,9980.0,10085.0,10154.0,10223.0,10292.0,10361.0,10430.0,10686.0,10942.0,11198.0,11454.0,11710.0,12595.2,13480.4,14365.6,15250.8,16136.0,Canada,75046.0
163,Belize,135.0,154.0,173.0,192.0,211.0,230.0,228.0,226.0,224.0,222.0,220.0,252.0,284.0,316.0,348.0,380.0,371.0,362.0,353.0,344.0,335.0,364.0,393.0,422.0,451.0,480.0,517.0,554.0,591.0,628.0,665.0,Canada,2445.0
164,Bolivia,265.0,283.0,301.0,319.0,337.0,355.0,434.0,513.0,592.0,671.0,750.0,772.0,794.0,816.0,838.0,860.0,885.0,910.0,935.0,960.0,985.0,1056.0,1127.0,1198.0,1269.0,1340.0,1444.4,1548.8,1653.2,1757.6,1862.0,Canada,6417.0
165,Bosnia and Herzegovina,7080.0,7057.6,7035.2,7012.8,6990.4,6968.0,7163.2,7358.4,7553.6,7748.8,7944.0,8513.2,9082.4,9651.6,10220.8,10790.0,12030.0,13270.0,14510.0,15750.0,16990.0,17315.0,17640.0,17965.0,18290.0,18615.0,20028.0,21441.0,22854.0,24267.0,25680.0,Canada,94067.0
166,Brazil,930.0,1047.0,1164.0,1281.0,1398.0,1515.0,1850.0,2185.0,2520.0,2855.0,3190.0,3430.0,3670.0,3910.0,4150.0,4390.0,4808.0,5226.0,5644.0,6062.0,6480.0,7211.0,7942.0,8673.0,9404.0,10135.0,10925.8,11716.6,12507.4,13298.2,14089.0,Canada,40729.0
167,Brunei,340.0,397.0,454.0,511.0,568.0,625.0,791.0,957.0,1123.0,1289.0,1455.0,1526.0,1597.0,1668.0,1739.0,1810.0,1830.0,1850.0,1870.0,1890.0,1910.0,2041.0,2172.0,2303.0,2434.0,2565.0,2754.4,2943.8,3133.2,3322.6,3512.0,Canada,12217.0
