"COUNTRY","Country","DLVLEDUC","Level of education","DPROGTYP","Programme orientation","DSRCTYP","Funding source","DTRNSTYP","Type of transactions","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2000","2000","HUF","Forint","6","Millions",,,44293,,
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2001","2001","HUF","Forint","6","Millions",,,48688,,
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2002","2002","HUF","Forint","6","Millions",,,56772,,
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2003","2003","HUF","Forint","6","Millions",,,65972,,
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2004","2004","HUF","Forint","6","Millions",,,89743.64,,
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2005","2005","HUF","Forint","6","Millions",,,86007.7,,
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2006","2006","HUF","Forint","6","Millions",,,24644,,
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2007","2007","HUF","Forint","6","Millions",,,0,"m","Missing value"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2008","2008","HUF","Forint","6","Millions",,,21919,,
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2009","2009","HUF","Forint","6","Millions",,,20630.97,,
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2010","2010","HUF","Forint","6","Millions",,,0,"m","Missing value"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","1997","1997","HUF","Forint","6","Millions",,,0,"m","Missing value"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","1998","1998","HUF","Forint","6","Millions",,,0,"m","Missing value"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","1999","1999","HUF","Forint","6","Millions",,,0,"m","Missing value"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2000","2000","HUF","Forint","6","Millions",,,0,"x","Included elsewhere"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2001","2001","HUF","Forint","6","Millions",,,0,"x","Included elsewhere"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2002","2002","HUF","Forint","6","Millions",,,0,"x","Included elsewhere"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2003","2003","HUF","Forint","6","Millions",,,0,"x","Included elsewhere"
"HUN","Hungary","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2004","2004","HUF","Forint","6","Millions",,,0,"m","Missing value"
