,Country Name,variable,value
818,Portugal,1990,42320.847
819,Saudi Arabia,1990,185803.223
820,Senegal,1990,3182.956
821,Slovak Republic,1990,44183.683
822,Slovenia,1990,12478.801
823,South Africa,1990,313304.813
824,Spain,1990,218597.204
825,Sri Lanka,1990,3868.685
826,St. Lucia,1990,161.348
827,Eswatini,1990,964.421
828,Sweden,1990,51946.722
829,Switzerland,1990,42610.54
830,Thailand,1990,90721.58
831,Togo,1990,773.737
832,Tunisia,1990,13226.869
833,United Kingdom,1990,555924.534
834,Uruguay,1990,3993.363
835,Zambia,1990,2445.889
836,Argentina,1991,117098.311
837,Armenia,1991,5826.863
838,Australia,1991,261471.768
839,Austria,1991,61719.277
840,Azerbaijan,1991,56240.779
841,Bangladesh,1991,14811.013
842,Belgium,1991,110959.753
843,Benin,1991,821.408
844,Brazil,1991,219330.604
845,Bulgaria,1991,57549.898
846,Burundi,1991,238.355
847,Cameroon,1991,102.676
848,Canada,1991,426780.128
849,Chile,1991,31323.514
850,Colombia,1991,57120.859
851,Costa Rica,1991,3336.97
852,Cote d'Ivoire,1991,4561.748
853,Cyprus,1991,4899.112
854,Czech Republic,1991,138176.227
855,Denmark,1991,60270.812
856,Estonia,1991,23879.504
857,Ethiopia,1991,2984.938
858,Finland,1991,53699.548
859,"Gambia, The",1991,198.018
860,Ghana,1991,4279.389
861,Guinea,1991,1026.76
862,Guyana,1991,1122.102
863,"Hong Kong SAR, China",1991,28639.27
864,Hungary,1991,66585.386
865,Iceland,1991,1767.494
866,"Iran, Islamic Rep.",1991,227401.671
867,Ireland,1991,31400.521
868,Israel,1991,36754.341
869,Italy,1991,423894.199
870,Jamaica,1991,7755.705
871,Japan,1991,1098438.849
872,Kenya,1991,4840.44
873,Kyrgyz Republic,1991,11133.012
874,Latvia,1991,14143.619
875,Lesotho,1991,1529.139
876,Lithuania,1991,22148.68
877,"Macao SAR, China",1991,1092.766
878,Madagascar,1991,1015.759
879,Malaysia,1991,68591.235
880,Mali,1991,436.373
881,Malta,1991,2152.529
882,Mauritius,1991,1521.805
883,Mexico,1991,331958.842
884,Nepal,1991,1085.432
885,Netherlands,1991,169030.365
886,New Zealand,1991,24084.856
887,Niger,1991,572.052
888,Norway,1991,32075.249
