,country,co2,expRD,expEd,expHealth,gdp,year
449,Ireland,25547.988999999998,1.27006,4.57751989,5.90528059,21500471719.204117,2
450,Israel,24081.189,2.59385,4.29216099,6.80195379,27934609053.497944,2
451,Italy,369681.271,0.9484299999999999,5.49627781,7.56665564,427272645669.2913,2
452,Jamaica,6219.232,0.0491,3.18738079,5.64462566,3293533288.4248343,2
453,Japan,900200.829,2.6920599999999997,5.75151682,7.15091324,1134518001884.56,2
454,Jordan,6292.571999999999,0.33689,4.33405542,9.63493919,4680567375.886525,2
455,Kazakhstan,262043.82,0.29336999999999996,2.11957979,4.16031075,26932728898.81461,2
456,Kenya,4693.76,0.35520999999999997,1.32658839,4.63926125,6431579357.312563,2
458,"Korea, Rep.",141905.566,2.2608900000000003,1.96156311,3.89759398,78358866334.73764,2
459,Kuwait,21169.591,0.20539000000000002,1.90994716,2.51490784,21577977770.059048,2
460,Kyrgyz Republic,11133.011999999999,0.1939,2.13439822,4.41414976,2675000000.0,2
461,Lao PDR,157.681,0.0371,1.23305964,4.27513599,1757142805.7142856,2
462,Latvia,14143.618999999999,0.39723,2.76619649,5.45028639,5785775812.892184,2
464,Lesotho,1474.134,0.04185,2.94303799,5.85720491,348746822.61926687,2
466,Lithuania,22148.68,0.49155,4.16442347,6.191749099999999,7867140395.33705,2
467,Luxembourg,8859.472,1.57673,4.91304493,5.90136147,4764549708.634999,2
468,North Macedonia,11037.67,0.35911,4.71220732,8.86991501,4699646643.109541,2
469,Madagascar,1015.7589999999999,0.22032,2.1105423,5.23104906,4784977348.970423,2
471,Malaysia,30571.779,0.21645,1.17325473,2.52807355,26804401815.534813,2
473,Mali,366.7,0.21855,1.28954971,5.466720099999999,1333754034.2348886,2
474,Malta,1312.786,0.2385,4.73784733,6.59914446,1234518125.0,2
476,Mauritania,883.747,0.014190000000000001,0.64611107,4.65043879,1108776010.2557466,2
477,Mauritius,502.379,0.27899,1.55006421,2.89581966,1078408829.6160038,2
478,Mexico,304837.71,0.25067,2.01177883,4.44912481,184609157801.4185,2
480,Moldova,20868.897,0.8729600000000001,2.41749001,4.93830538,1752979926.41489,2
482,Mongolia,6761.948,0.16785999999999998,3.61939454,4.87263823,2552401933.333333,2
483,Morocco,17058.884,0.27341,0.98038715,3.97807431,17692341358.127182,2
484,Mozambique,2541.231,0.42101000000000005,1.33954239,2.61787701,3633406064.8309507,2
485,Myanmar,5599.509,0.05985,0.22389039,1.70140898,8905066163.586428,2
486,Namibia,40.336999999999996,0.14165,4.85066414,9.79146862,2116069373.7687879,2
488,Nepal,443.707,0.05439,0.55427396,3.57357407,2395429852.430757,2
489,Netherlands,134322.21,1.84093,5.320714,7.7069602,158479527935.95773,2
490,New Zealand,18239.658,1.05649,5.56446981,7.470022200000001,24164603058.994904,2
491,Nicaragua,2115.859,0.0651,2.57731438,5.23883677,2465165179.6956525,2
493,Nigeria,65602.63,0.13223,0.58559412,3.1973834,142769363313.3755,2
494,Norway,41052.065,1.59352,6.29948092,7.71215487,62647195537.65108,2
495,Oman,5735.188,0.13645,2.50450325,3.06354713,7554719455.703531,2
496,Pakistan,37385.065,0.15565,1.01343811,2.88552141,30725971563.981037,2
498,Panama,3292.966,0.3101,4.672492500000001,6.9129467,5769767900.0,2
499,Papua New Guinea,1947.1770000000001,0.031580000000000004,1.66276824,1.97246671,2368584969.532837,2
500,Paraguay,1367.7910000000002,0.06699,2.32489133,5.50297928,5419411764.705882,2
501,Peru,23670.485,0.0836,2.31222916,4.6005969,21793496819.337875,2
502,Philippines,34997.848,0.13744,1.40068388,3.15481424,37140163934.42623,2
503,Poland,422211.04600000003,0.64036,3.61403513,5.29816675,65977749036.984436,2
504,Portugal,29255.326,0.5495,5.90206194,8.37818336,30527754793.138245,2
505,Qatar,12354.123,0.4786,1.19545734,2.00865221,7596703214.285714,2
506,Romania,195773.796,0.67472,3.33585477,4.20876122,38413636363.63636,2
507,Russian Federation,3489821.561,0.9659200000000001,2.97662783,5.01481104,554713455149.5016,2
508,Rwanda,608.722,0.66627,0.77055204,4.26349449,1407242640.2321086,2
512,Saudi Arabia,158091.704,0.062329999999999997,3.03455424,4.2115941,153238991868.8755,2
513,Senegal,3054.611,0.2909,1.26322365,3.56931567,3936758681.5834327,2
514,Serbia,61066.551,0.7540399999999999,4.25570917,6.50382948,16832598870.056498,2
515,Seychelles,84.34100000000001,0.42525,3.78593802,4.61071825,147912069.7657497,2
517,Singapore,29750.371,1.3199100000000001,1.21474111,3.34336376,16084252378.473043,2
518,Slovak Republic,44183.683,0.89292,4.68998718,5.30256939,12747380650.07618,2
519,Slovenia,12478.801000000001,1.26633,5.57140017,7.80406952,18198199152.542374,2
521,South Africa,280749.187,0.58354,2.73613644,7.43741989,78423059791.08429,2
522,Spain,209906.414,0.7894899999999999,4.91906023,6.79921818,195996754505.5278,2
523,Sri Lanka,4499.409000000001,0.18356,2.27740288,4.24654055,4768765016.818837,2
525,St. Lucia,113.677,0.64171,1.8697567,5.43346453,183333333.3333333,2
526,St. Vincent and the Grenadines,40.336999999999996,0.04306,3.0020051,4.29551268,113759203.33333331,2
527,Sudan,3828.348,0.5300699999999999,1.21998167,3.60664463,9240000000.000002,2
529,Eswatini,436.37300000000005,0.27013000000000004,2.41081047,4.60951757,537575980.8436176,2
530,Sweden,62291.329000000005,3.31489,6.18943739,7.32689953,114380557730.87575,2
531,Switzerland,36629.663,2.44857,2.67802835,9.3748436,111711489927.59692,2
532,Tajikistan,7315.665,0.08953,0.88544554,4.26492453,2629395066.2701716,2
533,Tanzania,2167.197,0.33462,0.74586427,3.41529965,5100405772.463267,2
534,Thailand,37909.446,0.11918,1.71152949,3.10125184,36589797857.40062,2
536,Togo,733.4,0.23476999999999998,0.39248648,3.30968809,821651918.724626,2
538,Trinidad and Tobago,18426.675,0.10325,1.56699646,4.23492432,8140416666.666667,2
539,Tunisia,9526.866,0.54302,2.65892363,5.04834366,8133401049.602167,2
540,Turkey,86988.57400000001,0.45158999999999994,2.83683062,4.59957218,64546332580.75828,2
543,Uganda,546.383,0.36756,1.87020469,7.56050587,2177500000.0,2
544,Ukraine,630929.3520000001,1.1923,2.51132536,5.30685234,64087694038.23332,2
545,United Arab Emirates,36871.685,0.48622,1.63412821,2.37413526,46622718605.28467,2
546,United Kingdom,548520.861,1.58684,5.59644794,7.28434992,515048916841.3696,2
547,United States,4306748.487,2.45001,5.54235458,12.54207516,3343789000000.0,2
548,Uruguay,4873.443,0.26500999999999997,4.15722036,10.00623417,9178802162.661604,2
549,Uzbekistan,111649.149,0.36063,2.05310607,5.21655655,13360607917.877316,2
551,"Venezuela, RB",93405.82400000001,0.18907000000000002,3.36394501,7.33427238,67736744186.04651,2
552,Vietnam,18382.671000000002,0.19272999999999998,1.69229567,4.84926939,14094687820.744488,2
554,Zambia,3520.32,0.011040000000000001,3.18158054,7.15237093,3994777777.777777,2
556,Albania,7631.026999999999,0.08757000000000001,2.76625538,7.2333703,1857338011.8548825,3
557,Algeria,52625.117,0.23028,2.51082778,3.48903275,48801369800.367516,3
559,Angola,5115.465,0.03229,1.11098742,1.90859938,5784341596.363394,3
561,Argentina,105213.564,0.41748999999999997,4.63411379,8.46696377,103979106777.911,3
562,Armenia,5826.863,0.18692,0.95468217,4.19581175,2256838858.427141,3
563,Australia,225003.453,1.6665,5.46949816,7.61383343,177030416471.68927,3
564,Austria,51983.392,1.58077,6.82578659,9.20371437,72121016546.65237,3
565,Azerbaijan,56240.779,0.23533,0.86689276,2.94894385,8858006035.915659,3
567,Bahrain,8228.748,0.10116,2.35164309,3.56132603,3735106382.978724,3
570,Belarus,87417.61300000001,0.9985200000000001,4.30438089,5.46676111,21650000000.0,3
571,Belgium,101630.905,1.72963,5.96185923,7.9991765,87184239053.25444,3
575,Bolivia,4290.39,0.32544,2.43201637,4.39554119,5422440961.8788595,3
576,Bosnia and Herzegovina,15053.035,0.01854,4.08672619,7.65342188,1255802469.1358025,3
577,Botswana,1030.427,0.53286,3.19477272,5.82725811,1172258182.1496947,3
578,Brazil,166632.147,1.04751,3.47024679,8.33481598,203304515490.79535,3
579,Brunei Darussalam,2706.2459999999996,0.01592,2.14061809,2.5432477,3844723142.4514904,3
580,Bulgaria,90365.881,0.42201000000000005,3.4715004,5.82971001,16563666666.666668,3
581,Burkina Faso,594.054,0.15834,1.08095813,3.31752229,1600278756.435893,3
582,Burundi,205.352,0.20068,1.46507251,6.17697144,1082926304.464766,3
583,Cabo Verde,36.67,0.07264,3.16139579,4.43401194,138476239.36679232,3
584,Cambodia,366.7,0.0498,1.2926053999999998,6.54116726,2533727592.0416512,3
586,Canada,408687.15,1.61209,6.02896738,8.27567863,340547711781.88904,3
588,Chad,205.352,0.3005,2.07503939,5.45750713,832415805.9563266,3
589,Chile,20839.561,0.30956999999999996,2.51822186,7.03517628,20355959237.21284,3
590,China,1667029.201,0.56324,0.98304564,4.47341394,230686747153.2567,3
591,Colombia,49449.495,0.29923,4.20017815,5.63529348,38729822781.599724,3
593,"Congo, Dem. Rep.",4026.366,0.26777,0.061828999999999995,1.45309758,11006712650.448143,3
595,Costa Rica,2104.8579999999997,0.30377,4.28046608,6.59314299,3146770103.81027,3
596,Cote d'Ivoire,4840.44,0.0956,0.8112600999999999,5.59964752,6838185418.536422,3
597,Croatia,16417.159,0.8404,6.54853821,7.70187807,22534323220.02657,3
598,Cuba,30843.137000000002,0.34736,5.50884342,6.58189821,22204940512.223515,3
599,Cyprus,3098.615,0.20331,2.18027353,5.30800056,2160364071.1902113,3
600,Czech Republic,138176.22699999998,0.89446,5.07170343,5.71755314,40728950704.61762,3
601,Denmark,50175.560999999994,1.80667,6.73533964,8.10438347,60644782176.05249,3
605,Ecuador,19556.111,0.07406,0.96102405,3.31528974,17152483214.353632,3
606,"Egypt, Arab Rep.",57091.523,0.2126,1.73206902,4.92244291,30966239813.736908,3
607,El Salvador,1903.1729999999998,0.08818,3.94314814,8.92467785,3506347800.0,3
610,Estonia,23879.504,0.5707399999999999,3.92247367,5.15698433,4006983328.922996,3
611,Ethiopia,1844.501,0.17917,1.79956126,4.3650465,8567890821.256041,3
613,Finland,41576.446,2.4531099999999997,5.37109375,7.09253168,50973526900.0854,3
614,France,422603.415,2.2228,6.97070265,9.58447742,559869179791.7205,3
615,Gabon,5518.835,0.41633000000000003,1.06383801,2.90536857,3391275731.318586,3
616,"Gambia, The",161.34799999999998,0.020390000000000002,0.58467138,6.63892317,213446562.5710604,3
617,Georgia,15335.393999999998,0.33089,0.84395164,7.39698839,7753501867.760945,3
618,Germany,929973.202,2.13911,7.73300314,9.888197900000002,770684323247.7977,3
619,Ghana,3655.9990000000003,0.23156999999999997,0.77592826,3.00223541,4057275042.8290343,3
620,Greece,55544.049000000006,0.4291,4.46380281,7.24332571,49428873839.009285,3
622,Guatemala,3179.289,0.035,2.01699448,5.69112062,9050000400.0,3
627,Honduras,2002.182,0.04453,3.02285886,6.26817942,4476697184.859805,3
628,Hungary,89137.436,0.63025,4.66643333,6.77804375,34753569692.91496,3
629,Iceland,1547.474,1.7954,7.21218348,8.95112514,2770107918.5921073,3
630,India,378669.088,0.63905,0.83442992,4.03493309,218262273410.0988,3
631,Indonesia,104956.87400000001,0.06769,0.54987711,1.90931416,81052283404.60791,3
632,"Iran, Islamic Rep.",149785.949,0.5021800000000001,1.7855710999999999,4.73503828,156365156618.80588,3
633,Iraq,38749.189,0.04554,1.35636795,2.99196029,40595046638.7906,3
634,Ireland,25709.337000000003,1.27006,4.57751989,5.90528059,20790917098.952724,3
635,Israel,23938.176,2.59385,4.29216099,6.80195379,31200693950.177937,3
636,Italy,361364.515,0.9484299999999999,5.49627781,7.56665564,443042373788.8832,3
637,Jamaica,6450.253000000001,0.0491,3.18738079,5.64462566,3619294120.6914396,3
638,Japan,883838.675,2.6920599999999997,5.75151682,7.15091324,1243323592058.8333,3
639,Jordan,7363.335999999999,0.33689,4.33405542,9.63493919,4920407601.211786,3
640,Kazakhstan,262043.82,0.29336999999999996,2.11957979,4.16031075,26932728898.81461,3
641,Kenya,4660.7570000000005,0.35520999999999997,1.32658839,4.63926125,5979198463.830247,3
643,"Korea, Rep.",150904.384,2.2608900000000003,1.96156311,3.89759398,87760360941.02481,3
644,Kuwait,21609.631,0.20539000000000002,1.90994716,2.51490784,20869434305.31733,3
645,Kyrgyz Republic,11133.011999999999,0.1939,2.13439822,4.41414976,2675000000.0,3
646,Lao PDR,179.683,0.0371,1.23305964,4.27513599,1757142805.7142856,3
647,Latvia,14143.618999999999,0.39723,2.76619649,5.45028639,5785775812.892184,3
649,Lesotho,1474.134,0.04185,2.94303799,5.85720491,386699308.8591688,3
651,Lithuania,22148.68,0.49155,4.16442347,6.191749099999999,7867140395.33705,3
652,Luxembourg,8291.087,1.57673,4.91304493,5.90136147,4683697830.374753,3
653,North Macedonia,11037.67,0.35911,4.71220732,8.86991501,4699646643.109541,3
654,Madagascar,652.726,0.22032,2.1105423,5.23104906,4686457013.057696,3
656,Malaysia,37971.785,0.21645,1.17325473,2.52807355,30346788437.513462,3
658,Mali,418.038,0.21855,1.28954971,5.466720099999999,1297765448.5049837,3
659,Malta,997.424,0.2385,4.73784733,6.59914446,1165771369.0062542,3
661,Mauritania,938.752,0.014190000000000001,0.64611107,4.65043879,1165170625.6595893,3
662,Mauritius,597.721,0.27899,1.55006421,2.89581966,1090276947.2587175,3
663,Mexico,278442.644,0.25067,2.01177883,4.44912481,156159198584.5129,3
665,Moldova,20868.897,0.8729600000000001,2.41749001,4.93830538,1752979926.41489,3
667,Mongolia,6996.6359999999995,0.16785999999999998,3.61939454,4.87263823,2725736633.333333,3
668,Morocco,17795.951,0.27341,0.98038715,3.97807431,16251460689.325441,3
669,Mozambique,1976.513,0.42101000000000005,1.33954239,2.61787701,3633406064.8309507,3
670,Myanmar,5775.525,0.05985,0.22389039,1.70140898,8905066163.586428,3
671,Namibia,40.336999999999996,0.14165,4.85066414,9.79146862,2293990996.4711328,3
673,Nepal,495.045,0.05439,0.55427396,3.57357407,2447174803.377913,3
674,Netherlands,138256.90099999998,1.84093,5.320714,7.7069602,153445465987.18246,3
675,New Zealand,17964.633,1.05649,5.56446981,7.470022200000001,24309279705.573082,3
676,Nicaragua,2002.182,0.0651,2.57731438,5.23883677,2743341724.083333,3
678,Nigeria,59929.780999999995,0.13223,0.58559412,3.1973834,97094911790.6948,3
679,Norway,37498.742,1.59352,6.29948092,7.71215487,61627240831.09479,3
680,Oman,7532.018,0.13645,2.50450325,3.06354713,7932541690.7932825,3
681,Pakistan,40303.997,0.15565,1.01343811,2.88552141,28691889763.77953,3
683,Panama,3494.651,0.3101,4.672492500000001,6.9129467,5923755900.0,3
684,Papua New Guinea,2009.516,0.031580000000000004,1.66276824,1.97246671,2562492524.817605,3
685,Paraguay,1415.4620000000002,0.06699,2.32489133,5.50297928,5673248726.180089,3
686,Peru,20450.859,0.0836,2.31222916,4.6005969,17345624453.69164,3
687,Philippines,35415.886,0.13744,1.40068388,3.15481424,33212180658.165882,3
688,Poland,422339.391,0.64036,3.61403513,5.29816675,65977749036.984436,3
689,Portugal,30179.41,0.5495,5.90206194,8.37818336,27239650741.94716,3
690,Qatar,11268.691,0.4786,1.19545734,2.00865221,6467582307.692307,3
691,Romania,200562.89800000002,0.67472,3.33585477,4.20876122,38413636363.63636,3
692,Russian Federation,3539850.442,0.9659200000000001,2.97662783,5.01481104,554713455149.5016,3
693,Rwanda,696.73,0.66627,0.77055204,4.26349449,1479688125.8852015,3
697,Saudi Arabia,161050.973,0.062329999999999997,3.03455424,4.2115941,129171602025.14705,3
698,Senegal,2632.906,0.2909,1.26322365,3.56931567,3512053232.035658,3
699,Serbia,61066.551,0.7540399999999999,4.25570917,6.50382948,16832598870.056498,3
700,Seychelles,99.009,0.42525,3.78593802,4.61071825,146712850.50924766,3
702,Singapore,34997.848,1.3199100000000001,1.21474111,3.34336376,17784112149.53271,3
703,Slovak Republic,44183.683,0.89292,4.68998718,5.30256939,12747380650.07618,3
704,Slovenia,12478.801000000001,1.26633,5.57140017,7.80406952,18198199152.542374,3
706,South Africa,292230.564,0.58354,2.73613644,7.43741989,87415851379.45782,3
707,Spain,204867.956,0.7894899999999999,4.91906023,6.79921818,170951185614.84918,3
708,Sri Lanka,4884.444,0.18356,2.27740288,4.24654055,5167913302.167445,3
710,St. Lucia,102.676,0.64171,1.8697567,5.43346453,197037037.037037,3
711,St. Vincent and the Grenadines,47.67100000000001,0.04306,3.0020051,4.29551268,122255349.62962964,3
712,Sudan,3909.022,0.5300699999999999,1.21998167,3.60664463,8230153846.153847,3
714,Eswatini,271.358,0.27013000000000004,2.41081047,4.60951757,555336145.7678844,3
715,Sweden,58297.96599999999,3.31489,6.18943739,7.32689953,105014356666.7971,3
716,Switzerland,40069.309,2.44857,2.67802835,9.3748436,111314328521.74742,3
717,Tajikistan,7315.665,0.08953,0.88544554,4.26492453,2629395066.2701716,3
718,Tanzania,2218.535,0.33462,0.74586427,3.41529965,5100405772.463267,3
719,Thailand,42452.859000000004,0.11918,1.71152949,3.10125184,40042826244.23372,3
721,Togo,546.383,0.23476999999999998,0.39248648,3.30968809,765746590.6168486,3
723,Trinidad and Tobago,16303.482,0.10325,1.56699646,4.23492432,7763750000.0,3
724,Tunisia,11305.361,0.54302,2.65892363,5.04834366,8350176782.557455,3
725,Turkey,90541.897,0.45158999999999994,2.83683062,4.59957218,61678280115.49874,3
728,Uganda,616.056,0.36756,1.87020469,7.56050587,2240333333.333333,3
729,Ukraine,630929.3520000001,1.1923,2.51132536,5.30685234,64087694038.23332,3
730,United Arab Emirates,35342.546,0.48622,1.63412821,2.37413526,42803323345.137566,3
731,United Kingdom,545741.275,1.58684,5.59644794,7.28434992,489618008185.5389,3
732,United States,4341878.347,2.45001,5.54235458,12.54207516,3634038000000.0,3
733,Uruguay,3817.347,0.26500999999999997,4.15722036,10.00623417,5102281255.999861,3
734,Uzbekistan,111649.149,0.36063,2.05310607,5.21655655,13360607917.877316,3
736,"Venezuela, RB",93101.463,0.18907000000000002,3.36394501,7.33427238,67556279069.76744,3
737,Vietnam,19317.756,0.19272999999999998,1.69229567,4.84926939,14094687820.744488,3
739,Zambia,3270.9640000000004,0.011040000000000001,3.18158054,7.15237093,3216307692.307692,3
741,Albania,7825.378000000001,0.08757000000000001,2.76625538,7.2333703,1857338011.8548825,4
742,Algeria,71103.13,0.23028,2.51082778,3.48903275,53698278905.96781,4
744,Angola,5009.122,0.03229,1.11098742,1.90859938,6131475065.238318,4
746,Argentina,106522.683,0.41748999999999997,4.63411379,8.46696377,79092001998.03204,4
747,Armenia,5826.863,0.18692,0.95468217,4.19581175,2256838858.427141,4
748,Australia,236594.84,1.6665,5.46949816,7.61383343,193242166274.22568,4
749,Austria,54550.292,1.58077,6.82578659,9.20371437,67985344886.87161,4
750,Azerbaijan,56240.779,0.23533,0.86689276,2.94894385,8858006035.915659,4
752,Bahrain,9207.837,0.10116,2.35164309,3.56132603,3905585106.382979,4
755,Belarus,87417.61300000001,0.9985200000000001,4.30438089,5.46676111,21650000000.0,4
756,Belgium,105422.58300000001,1.72963,5.96185923,7.9991765,83349530159.17343,4
760,Bolivia,4041.034,0.32544,2.43201637,4.39554119,6169501037.976217,4
761,Bosnia and Herzegovina,15053.035,0.01854,4.08672619,7.65342188,1255802469.1358025,4
762,Botswana,1045.095,0.53286,3.19477272,5.82725811,1240796364.7566235,4
763,Brazil,168806.678,1.04751,3.47024679,8.33481598,209023912696.8388,4
764,Brunei Darussalam,1917.8410000000001,0.01592,2.14061809,2.5432477,3782523088.4628,4
765,Bulgaria,87366.275,0.42201000000000005,3.4715004,5.82971001,17594944444.444447,4
766,Burkina Faso,465.709,0.15834,1.08095813,3.31752229,1459880352.6482954,4
767,Burundi,220.02,0.20068,1.46507251,6.17697144,987143931.166987,4
768,Cabo Verde,84.34100000000001,0.07264,3.16139579,4.43401194,132019065.03341861,4
769,Cambodia,410.704,0.0498,1.2926053999999998,6.54116726,2533727592.0416512,4
771,Canada,425595.68700000003,1.61209,6.02896738,8.27567863,355372558103.6213,4
773,Chad,216.35299999999998,0.3005,2.07503939,5.45750713,919103735.3229207,4
774,Chile,22200.017999999996,0.30956999999999996,2.51822186,7.03517628,19622527479.69131,4
