,Country Name,variable,value
745,Slovak Republic,1989,71.02634146341464
746,Slovenia,1989,72.7048780487805
747,South Africa,1989,63.035
748,Spain,1989,76.81365853658538
749,Sri Lanka,1989,69.352
750,St. Lucia,1989,70.81
751,Eswatini,1989,61.885
752,Sweden,1989,77.72682926829269
753,Switzerland,1989,77.42121951219514
754,Thailand,1989,70.071
755,Togo,1989,55.784
756,Tunisia,1989,68.176
757,United Kingdom,1989,75.58292682926832
758,Uruguay,1989,72.386
759,Zambia,1989,50.282
760,Argentina,1990,71.594
761,Armenia,1990,67.879
762,Australia,1990,76.99463414634147
763,Austria,1990,75.56829268292685
764,Azerbaijan,1990,64.827
765,Bangladesh,1990,58.21
766,Belgium,1990,76.0519512195122
767,Benin,1990,53.812
768,Brazil,1990,66.343
769,Bulgaria,1990,71.64146341463416
770,Burundi,1990,47.829
771,Cameroon,1990,53.362
772,Canada,1990,77.42195121951221
773,Chile,1990,73.509
774,Colombia,1990,69.75
775,Costa Rica,1990,75.654
776,Cote d'Ivoire,1990,53.254
777,Cyprus,1990,76.554
778,Czech Republic,1990,71.38390243902441
779,Denmark,1990,74.80536585365854
780,Estonia,1990,69.47560975609757
781,Ethiopia,1990,47.099
782,Finland,1990,74.81317073170732
783,"Gambia, The",1990,52.221
784,Ghana,1990,56.776
785,Guinea,1990,49.987
786,Guyana,1990,63.287
787,"Hong Kong SAR, China",1990,77.38048780487806
788,Hungary,1990,69.31560975609757
789,Iceland,1990,78.03634146341463
790,"Iran, Islamic Rep.",1990,63.837
791,Ireland,1990,74.80909756097562
792,Israel,1990,76.60731707317075
793,Italy,1990,76.97073170731707
794,Jamaica,1990,73.204
795,Japan,1990,78.83682926829269
796,Kenya,1990,57.406
797,Kyrgyz Republic,1990,68.29756097560976
798,Latvia,1990,69.27317073170732
799,Lesotho,1990,59.837
800,Lithuania,1990,71.16073170731708
801,"Macao SAR, China",1990,77.296
802,Madagascar,1990,51.003
803,Malaysia,1990,70.865
804,Mali,1990,45.746
805,Malta,1990,76.78607317073171
806,Mauritius,1990,69.40487804878049
807,Mexico,1990,70.866
808,Nepal,1990,54.404
809,Netherlands,1990,76.8780487804878
810,New Zealand,1990,75.37804878048782
811,Niger,1990,43.538
812,Norway,1990,76.53731707317074
813,Oman,1990,67.18
814,Pakistan,1990,60.1
815,Panama,1990,72.982
816,Peru,1990,66.165
817,Poland,1990,70.89024390243902
818,Portugal,1990,73.96585365853659
819,Saudi Arabia,1990,69.078
820,Senegal,1990,57.202
821,Slovak Republic,1990,70.93268292682927
822,Slovenia,1990,73.20487804878049
823,South Africa,1990,63.307
824,Spain,1990,76.83756097560976
825,Sri Lanka,1990,69.509
826,St. Lucia,1990,71.074
827,Eswatini,1990,61.95
828,Sweden,1990,77.53682926829269
829,Switzerland,1990,77.24243902439024
830,Thailand,1990,70.248
831,Togo,1990,55.887
832,Tunisia,1990,68.792
833,United Kingdom,1990,75.88048780487806
834,Uruguay,1990,72.569
835,Zambia,1990,49.249
836,Argentina,1991,71.813
837,Armenia,1991,67.87
838,Australia,1991,77.27560975609758
839,Austria,1991,75.6170731707317
840,Azerbaijan,1991,64.745
841,Bangladesh,1991,58.891
842,Belgium,1991,76.19219512195123
843,Benin,1991,54.366
844,Brazil,1991,66.742
845,Bulgaria,1991,71.5609756097561
